0,1,2,3,4,5,6,7
-334.5848,369.90173,490.67926,367.07507,403.45923,741.4607,225.95981,-762.1443
816.11334,772.0885,24.638859,-290.58008,269.97003,715.7764,998.56525,-722.23145
-323.07794,377.66183,476.0257,413.5702,440.0989,703.12537,237.76904,-733.6161
-582.1765,458.26053,537.3021,280.34708,754.6637,536.0955,87.6668,-1049.2925
820.3714,771.32086,37.649612,-282.85684,269.85757,699.1871,997.83044,-722.70044
-476.96396,419.84647,495.84293,331.46564,617.509,627.9935,151.28174,-914.6179
-333.45132,370.1825,503.5201,356.4598,395.4175,740.0386,224.94803,-768.08215
-334.32794,374.14642,455.4997,404.24713,439.99377,731.0915,234.85097,-735.6067
-315.36868,376.49615,486.90628,419.42188,439.2043,686.20337,238.82704,-734.83435
-311.11084,377.28323,539.7113,389.96762,404.40295,677.35266,231.44373,-755.6673
-324.93417,372.70547,511.6976,377.633,403.4927,714.38916,227.35126,-759.2809
814.4756,772.125,23.72081,-290.99814,270.03748,718.03204,998.0769,-722.31744
823.2095,772.462,36.81043,-284.4732,269.54044,698.8788,999.66547,-722.368
427.6733,896.7621,121.224014,-488.44168,741.5142,464.3399,775.94904,-1188.2648
-326.93463,373.58273,464.0565,408.693,438.56726,716.8971,236.24146,-737.3503
-703.86017,493.2529,550.50024,216.23833,891.5725,485.08835,21.31134,-1183.685
-319.58926,381.66217,490.7496,419.2518,442.61307,686.91327,239.59851,-728.5324
-334.90683,369.7625,492.23254,368.0978,403.19034,740.4007,226.26312,-761.51166
-473.03952,419.98004,499.03723,334.20206,614.9363,625.01984,153.26173,-910.3866
-511.87988,433.10846,508.6633,314.81082,662.20154,599.4958,129.70302,-958.40045
-328.23892,373.13275,463.03107,408.57132,439.12714,718.6151,235.69759,-736.8182
781.23596,773.42566,75.19769,-306.14456,281.29904,684.4579,970.7052,-763.7447
-325.24884,374.94757,470.27533,411.27365,439.7201,709.6697,237.17726,-735.1915
-381.84457,390.56357,476.4803,381.1454,503.5094,684.55096,205.94661,-800.18146
-382.50415,391.421,476.63647,380.84686,505.0371,683.67975,204.21712,-801.7966
-437.775,406.9216,482.3933,351.1241,567.893,659.15454,173.5136,-865.427
-430.5965,409.97934,498.29684,358.04758,568.8095,638.67365,175.71257,-862.6437
-402.71198,406.42868,512.95074,376.13348,547.4521,624.2103,188.1542,-839.6757
-322.87216,375.6484,473.43555,412.93503,439.20322,705.0248,237.27454,-735.59973
820.9424,771.4699,31.715797,-286.6425,269.11383,705.45654,998.75653,-723.40173
770.92596,797.7841,87.41649,-300.48557,349.27606,614.20184,966.3131,-792.3802
-330.43045,375.09973,462.90787,407.5962,440.0985,721.0307,236.08206,-734.9782
-328.54294,372.59476,460.34238,407.56323,438.47635,721.4804,235.02744,-737.9828
764.6649,790.9399,47.18178,-314.49023,336.64935,669.68115,968.77545,-785.57
808.9332,767.0483,43.46332,-275.12442,271.2688,697.35565,990.1591,-723.0853
-719.0821,497.1996,551.9451,207.52844,909.77466,476.48505,11.763529,-1204.6497
-478.5748,422.115,497.14316,331.58472,619.2266,627.7751,150.07814,-913.5599
808.70197,775.25903,36.749218,-291.14014,283.11957,696.9406,992.84875,-735.15765
817.66174,771.94446,27.837936,-289.112,269.7138,712.28284,998.7805,-722.7698
571.1607,848.7837,84.88371,-414.29636,565.8833,558.65045,857.1781,-1016.97217
817.23706,763.73,72.65695,-325.98126,230.43651,719.01886,987.32263,-751.33124
-325.99347,372.78183,494.515,389.7283,417.34003,714.51935,231.16747,-750.31165
-521.5356,433.31686,502.72357,307.7241,669.85065,604.4114,125.63372,-967.8322
-425.28784,399.86884,471.23755,355.8306,548.09906,678.6729,182.39209,-847.87354
820.0996,772.4206,35.443993,-284.73065,269.91516,701.81,998.47705,-721.9272
635.5463,831.26917,86.096,-375.47226,494.43018,576.8431,892.47314,-941.8705
833.7218,776.14825,63.578167,-271.6961,270.79465,664.7038,1001.7948,-718.8329
-558.10046,449.46838,528.0344,292.80548,722.7897,558.21295,102.708725,-1015.8661
815.4145,770.13947,21.66529,-291.2615,268.98163,719.60156,997.55597,-724.6065
811.0562,768.80804,42.033813,-277.20355,271.2112,698.2626,992.0732,-722.2965
632.3954,830.03656,82.40585,-376.64844,494.06653,582.60504,890.9769,-943.00134
-330.0323,372.7941,459.41348,406.64792,438.92816,723.5245,235.6698,-737.34204
-593.9977,466.7646,555.7885,276.41068,778.21027,504.9073,79.05129,-1071.2568
-298.47766,382.8082,522.3826,434.9141,440.97488,639.7375,243.67383,-729.1171
-303.22202,380.1001,511.28186,430.50845,439.81387,653.54517,242.03345,-731.8487
-385.54092,388.71542,467.64105,377.76636,503.14325,695.8285,203.79291,-801.79895
543.1407,859.3382,114.49329,-423.27118,612.00964,508.13742,837.6277,-1059.6632
-311.7355,379.74838,498.74774,423.8826,441.01477,672.30023,240.978,-730.8325
-329.89172,374.1311,462.38293,407.9213,439.60086,720.92804,235.55774,-736.0093
632.38745,830.1433,82.26844,-376.75015,494.30353,582.54987,891.0885,-942.6424
-330.0499,372.51285,459.4478,406.94412,438.97607,723.4704,235.11015,-737.37335
-324.0093,374.05722,495.5552,395.24243,421.1725,707.5019,232.98297,-746.90106
-329.8284,370.6279,500.83722,372.6481,402.85147,728.374,226.49483,-761.2502
-436.26962,415.6288,517.17365,358.0223,586.12726,608.0245,169.49673,-878.9691
-320.18332,375.58276,478.97205,415.6234,439.53473,697.3468,238.01736,-734.89667
-491.34265,428.36105,511.01627,326.78458,641.06213,603.04,141.70805,-933.96387
-426.50388,407.49014,491.5867,359.0977,559.6503,651.48566,180.73257,-852.6294
753.00385,793.41766,53.075916,-316.22934,348.34302,661.01245,961.7476,-796.36285
-328.85928,373.946,463.58527,408.53125,439.46713,718.8773,235.59888,-736.08234
-412.4414,399.4752,479.7858,364.51874,539.56,669.35736,187.29158,-837.69495
578.68,850.42334,94.32057,-408.9792,563.2215,547.5017,860.55524,-1012.2286
566.98065,852.21747,100.734314,-410.83624,576.20984,536.0794,853.19,-1023.92
786.0576,782.2904,41.273975,-303.49454,310.18347,684.59106,980.548,-761.93134
-366.6683,402.03244,549.82245,392.72968,516.9564,594.4658,202.21364,-818.70026
450.7913,891.55164,132.34744,-472.18616,722.2466,454.21136,785.0266,-1169.1569
-327.54193,373.0516,464.06912,408.35468,438.78052,716.9182,237.09805,-736.9992
-331.13638,371.8213,455.60135,405.72293,438.43216,727.96094,234.01642,-738.53906
-327.59512,374.887,467.36444,410.06232,439.9524,714.4115,236.13254,-735.0519
-390.78488,391.4607,472.20883,375.59927,511.41,687.58215,200.59236,-809.22363
-576.56683,457.61493,540.25195,284.76974,749.9764,534.2324,90.06144,-1042.7242
-409.57687,399.00116,481.74365,367.03867,536.76636,668.7111,189.20563,-833.17523
787.1536,779.36395,40.300507,-303.00183,309.5557,684.5177,978.83795,-764.04175
486.48923,878.6811,106.792984,-458.5372,670.1739,502.37625,809.48065,-1117.5251
-416.2916,401.59424,484.66223,363.61755,546.2272,661.3694,184.14641,-843.8542
614.52826,833.8561,100.50564,-376.87564,517.6144,554.405,876.67676,-966.6322
581.0954,851.7145,102.20296,-405.2104,564.0991,537.15546,861.8295,-1009.1317
817.89795,772.3055,28.315878,-288.9667,269.85324,711.2533,998.9414,-722.25574
-332.12686,372.69696,456.2778,404.76868,439.08258,728.249,235.69266,-737.243
-324.14368,374.38715,471.40698,412.3024,439.41702,707.52014,236.8136,-735.7127
-611.2245,466.60388,543.1723,265.52985,788.1536,522.0848,72.699615,-1080.2079
-331.72708,372.4315,456.91437,405.68933,439.08737,727.2188,234.79202,-737.32733
-468.83853,421.00516,500.76642,338.2132,610.28424,626.3157,155.10106,-902.49927
-329.7213,370.62305,500.82333,372.57706,402.72977,728.2695,226.6025,-761.3158
-649.2618,467.0865,532.09326,219.16522,785.62415,569.772,52.26842,-1116.3157
-724.28766,497.57422,578.72485,186.48528,896.0569,473.99734,5.0750017,-1222.422
716.27484,801.6879,58.617756,-335.13495,390.9723,641.6093,940.2114,-841.0366
540.7493,841.4172,84.76215,-407.33875,573.2612,567.5176,839.76385,-1022.58374
-658.6348,480.97043,545.7751,240.25743,839.9267,505.51456,47.214676,-1130.9167
680.5106,810.45355,61.612972,-359.488,438.75095,620.7467,916.60406,-895.2052
711.1732,806.078,60.47328,-341.59164,401.3615,634.6727,937.5542,-852.2764
770.72736,785.63446,69.33811,-331.6262,309.49258,676.0342,965.0483,-796.15265
679.25366,813.81226,73.64746,-356.82922,444.94858,604.26086,916.01886,-897.205
-395.06592,395.6147,510.4952,357.02264,503.30725,668.45966,192.63496,-831.06757
743.6744,786.11176,65.99609,-342.328,333.96838,675.47644,950.42395,-821.3559
772.3434,784.72894,51.740116,-302.8959,324.54218,668.6016,970.2884,-775.4608
575.6905,826.3658,95.48771,-380.61935,537.6077,564.7474,853.9585,-989.16833
493.50958,870.85986,116.95336,-449.0357,665.4874,491.73206,809.646,-1115.4176
-689.23627,489.34198,549.32074,223.86082,874.2849,492.2035,31.100124,-1165.0122
435.7202,886.0651,118.255646,-476.37582,723.2487,476.70584,778.3084,-1173.0658
-444.7164,409.23224,518.97894,330.82587,562.45825,641.23804,163.49182,-891.22125
446.1439,889.0726,171.6089,-510.34647,683.9956,469.2441,775.9885,-1191.0663
-569.6147,464.25436,566.6396,293.21976,756.84875,498.89905,91.22073,-1043.4419
814.51013,771.2976,23.850895,-291.51373,270.16287,717.76044,999.2368,-722.05945
-579.26807,455.3336,530.8824,281.61432,746.4907,550.05963,91.502144,-1038.3401
-481.37296,426.39465,509.66608,332.17584,629.19214,608.59796,147.34496,-921.66986
517.3573,863.5462,111.61216,-437.43405,637.2424,505.70117,823.73596,-1087.3232
447.05017,891.0412,134.76286,-470.19418,723.47974,453.22018,783.2304,-1168.9119
-698.90326,494.59195,560.9659,220.9073,892.0376,471.25482,22.663815,-1182.194
-431.15527,412.35284,503.47357,358.88364,570.2581,634.40753,177.90137,-859.4997
464.97086,883.3384,126.132835,-466.81876,704.56647,467.90857,793.962,-1153.4039
585.6099,847.155,87.20753,-407.09555,552.9775,558.1267,864.945,-1002.61005
761.4659,790.63715,44.761158,-315.9496,336.99985,674.4945,968.76306,-785.3097
-545.5301,444.32422,518.0168,297.59756,703.28656,577.16876,111.426506,-997.3482
748.3005,804.4772,103.10304,-312.3697,376.9454,589.6726,951.13446,-824.45746
681.2753,817.3892,71.285805,-357.04736,439.9568,610.15436,920.1081,-889.6918
686.60095,814.8169,61.243156,-355.72842,429.20316,626.36224,923.8835,-879.4206
766.9425,789.8472,61.501125,-318.34573,327.1537,665.60675,967.9992,-788.3687
-668.1232,480.49265,557.4001,237.00835,858.103,484.86282,37.986805,-1152.1931
-385.09827,391.9636,475.53415,379.18552,505.74802,686.67065,205.60092,-800.41956
-695.2179,492.4442,555.22235,221.44583,885.21344,480.04443,25.073565,-1177.3043
-323.6468,376.00085,474.12164,413.04822,439.71777,704.7155,237.38338,-734.4758
-665.141,480.06714,541.8895,235.71986,845.24036,507.60828,43.81687,-1138.9758
-333.144,372.44702,455.12408,404.69418,439.2903,730.0628,234.65837,-737.08826
743.3355,796.6955,55.406063,-325.6055,365.92197,650.0294,954.1053,-817.5741
525.74976,866.89355,112.768394,-430.21994,625.11975,508.7821,831.10645,-1068.6036
-502.26233,447.68814,622.2612,313.13007,679.15356,477.92358,116.90863,-1002.5265
832.8179,777.0143,78.828384,-267.71887,270.76562,651.7732,1002.00885,-716.70514
647.36096,800.93445,75.12703,-341.29764,445.80673,616.92224,895.6146,-898.04565
729.99426,797.78156,45.972046,-333.30685,373.2001,660.7464,948.44666,-826.184
487.9449,869.1512,99.72748,-457.7875,663.667,514.1918,809.4602,-1117.7086
-403.26703,406.32462,512.34265,375.7463,547.54034,625.16144,188.20988,-839.5485
641.9925,796.9901,109.53077,-327.69672,441.3162,588.62213,885.7627,-901.0245
618.35803,832.0625,91.47592,-396.3478,507.4057,575.9207,879.29376,-972.923
478.6193,887.54584,140.34872,-454.4814,694.4843,453.16907,802.0276,-1136.0563
782.5264,764.82904,50.549923,-284.80362,279.63644,700.2222,974.57184,-740.7856
530.5756,858.5289,107.01668,-424.56534,612.5407,521.88196,832.6067,-1060.481
644.8378,818.72235,88.09252,-355.74002,470.88174,587.08954,896.11865,-917.4967
-502.71625,443.8808,559.60767,328.51584,680.75037,527.4199,129.6847,-968.08167
-578.2883,455.21484,530.0331,281.9557,745.2063,550.1893,91.93329,-1037.9386
-328.97006,374.05847,463.54596,407.7324,439.4873,718.97534,236.89047,-735.8846
821.43134,772.90015,33.358826,-286.76318,269.787,703.6745,999.93677,-721.77203
758.0444,785.36816,41.6216,-318.44608,341.95975,673.8112,961.9998,-797.3137
-576.3317,457.35608,540.06396,284.8818,749.75146,534.19,89.80248,-1043.0953
-329.10275,373.94324,463.6925,408.43475,439.60587,718.9118,235.78326,-735.82495
667.60956,823.5294,77.05063,-363.508,459.21832,596.0462,910.70795,-908.4143
773.11804,784.2285,64.25735,-326.96268,309.73688,677.4334,967.4143,-791.7971
611.6046,836.65814,86.81822,-387.20926,517.692,572.74585,881.2153,-964.271
-428.15323,407.63113,497.12592,359.69122,564.56866,643.9557,178.24101,-856.4758
728.4701,797.2322,57.190315,-334.29205,374.9396,650.6567,946.5879,-831.3267
-563.8068,449.11874,520.2854,287.8018,723.5928,569.232,102.7331,-1016.75323
-490.86017,421.09943,524.7306,296.833,600.0392,636.7402,137.89082,-942.8946
-515.2758,444.85843,549.2974,320.09656,688.12573,540.5167,124.36319,-975.1907
793.71313,774.2868,67.00716,-273.43268,295.17242,661.8023,978.5701,-742.34845
-715.5753,495.83353,553.2281,206.85228,900.0457,484.06842,15.865746,-1196.3138
-315.44742,376.39697,486.9055,419.56778,439.30392,686.1439,238.59767,-734.64496
815.9011,774.5926,44.956966,-284.6447,278.00955,688.70575,996.77795,-727.70966
-443.18845,410.00827,491.5604,349.99524,578.4662,644.649,170.02066,-874.1272
736.51654,798.0479,51.317104,-330.26724,369.66943,655.46454,953.1614,-821.12585
-635.10315,471.3766,537.5865,251.45117,810.72144,522.55133,60.638058,-1104.3395
-715.2778,496.06482,550.4524,209.79494,902.93066,482.94156,16.693817,-1194.3663
535.9689,863.83984,100.76845,-432.09424,612.1675,527.68805,839.46173,-1057.4019
742.5016,811.8133,128.009,-305.8617,399.44095,549.05566,944.6761,-838.4839
433.20642,893.7135,123.98131,-487.44733,730.7873,469.08795,779.3868,-1182.1893
451.2748,889.38416,117.18461,-476.04626,712.50476,479.5921,791.2426,-1157.8873
767.5956,790.61633,52.18851,-311.35944,334.88055,664.2618,970.4622,-783.0113
-386.2465,391.6372,473.5109,378.17078,505.7826,689.4768,205.46721,-800.5386
-390.754,391.21674,472.61655,375.0468,510.91098,687.5738,201.96657,-808.7827
451.62097,889.48834,117.877525,-475.7372,712.5266,478.66626,791.3366,-1157.7981
-405.90616,420.5512,531.4771,381.25912,551.65704,616.5563,193.88103,-818.7085
679.30536,810.9554,61.97714,-359.47397,438.4112,621.77515,917.9987,-892.278
-722.95465,492.72974,541.03455,195.0687,893.0392,509.3826,12.333551,-1200.403
739.4995,798.136,53.944164,-327.19562,367.75107,651.7548,953.61194,-817.8449
-568.5788,450.03903,572.90533,250.04605,694.17725,561.98834,89.71783,-1049.8743
-568.92255,449.93466,572.2082,249.73479,694.1538,562.91296,89.62568,-1049.9642
-715.2778,496.06482,550.4524,209.79494,902.93066,482.94156,16.693817,-1194.3663
748.1283,807.9499,98.33254,-310.0048,377.08798,595.0088,955.2319,-814.4466
590.12427,836.36334,91.97332,-394.4513,541.1523,560.5558,866.17334,-990.95905
-327.2499,374.01556,466.7584,409.15985,439.39966,714.2881,237.66452,-735.73035
741.1165,798.02704,53.769817,-326.4408,366.0246,652.59424,954.0493,-816.6087
573.8312,848.2285,106.09181,-433.89587,540.0273,568.6431,857.1011,-1020.8132
-529.6682,448.78558,583.75354,290.29517,681.9895,531.2117,110.458534,-1008.533
-335.7766,369.11517,490.7424,364.86765,402.24817,743.7624,225.78107,-762.9876
-568.92255,449.93466,572.2082,249.73479,694.1538,562.91296,89.62568,-1049.9642
762.5387,790.38055,68.99519,-336.64386,316.35742,677.21924,964.7053,-798.205
761.3019,789.6401,66.15256,-337.80368,316.14737,680.92084,964.23773,-798.88196
-697.7759,489.7598,544.22626,217.89507,881.05347,496.22345,27.14601,-1173.5817
-581.9027,453.90427,522.02374,278.39273,745.14923,559.8258,90.03135,-1040.6349
-325.6777,373.66718,467.70413,410.54086,439.1157,712.3541,236.30923,-736.50714
818.9148,773.7798,32.12284,-287.80994,270.53033,706.68414,999.9681,-720.52484
-326.8354,373.77042,481.00702,399.97363,428.92126,713.74207,234.87767,-742.29767
-718.75806,498.01538,561.4542,203.9902,904.63556,475.02448,12.971853,-1203.6996
685.2669,808.6963,69.59439,-364.7414,421.73526,629.975,920.2192,-888.2718
702.4542,809.07135,104.62518,-365.2664,392.54358,615.347,923.5476,-882.0959
452.17505,890.3498,117.96549,-475.62125,712.84314,477.56863,791.1857,-1156.9019
-320.4989,375.5578,479.1409,415.43695,439.7824,697.4191,238.35219,-734.51465
696.2599,814.00555,69.37965,-349.56882,423.08823,618.3017,929.9216,-870.67206
-327.7858,372.7551,509.0504,375.34708,404.23557,719.1013,228.62924,-758.2483
566.9132,853.5598,100.87617,-412.41586,576.5588,537.42303,855.22,-1022.9292
-391.39996,391.82742,472.5531,374.74002,511.61502,687.6643,202.17477,-808.5337
823.2512,772.86743,38.65068,-284.28384,270.0503,697.43066,1000.40247,-721.5215
-336.39725,372.6424,450.85016,402.29248,439.6321,737.0004,234.3419,-736.8302
454.85242,889.4032,120.263855,-473.7304,711.84576,473.6764,790.5739,-1158.6885
-330.01416,372.5877,460.3171,407.05872,439.2576,722.623,235.5521,-736.8987
661.98846,819.61774,80.694336,-366.119,451.76477,604.9101,908.44745,-908.4344
-341.40643,377.17422,473.80045,395.43036,445.94745,714.8573,227.96085,-752.8375
-417.46823,400.48087,481.5686,362.1751,546.0163,665.0511,184.07193,-844.55304
-333.07114,371.3016,479.69232,385.78293,419.4142,731.2628,230.63254,-749.7244
718.18494,800.55975,58.630592,-334.83157,390.52325,640.8012,939.82904,-842.4051
-504.6599,423.55057,525.36444,290.00058,619.19275,627.34094,129.23648,-962.5973
796.4879,770.754,67.957085,-279.84216,279.47775,676.4451,981.5257,-737.06506
-522.1943,435.6232,509.3548,309.0074,672.5257,597.5873,126.90429,-965.83
451.59546,889.4706,117.92854,-475.7874,712.6009,478.6973,791.4234,-1157.7367
-512.7312,432.7825,518.5391,308.90768,657.0099,598.37714,129.48099,-960.6044
558.8963,851.4116,81.71047,-421.54422,576.65015,561.09143,852.673,-1025.9506
565.6063,848.43634,100.2346,-409.45166,575.64886,537.145,850.88434,-1026.5914
-697.7912,489.74115,544.25903,217.83588,881.121,496.24942,27.240557,-1173.5236
-329.348,373.32455,461.1372,407.56244,439.04263,721.583,235.16576,-736.92377
-715.2931,496.04617,550.48505,209.73576,902.9981,482.96762,16.78838,-1194.3082
697.78015,811.1366,120.80034,-374.84167,398.74915,600.2562,918.0705,-899.0965
-564.75714,448.76505,525.827,288.37103,728.8957,560.1343,99.48251,-1023.38104
-438.32745,409.3559,493.56192,352.40778,574.19946,642.97986,173.77266,-869.4872
-403.58923,388.93164,468.16656,367.77057,523.19135,691.3604,193.0492,-824.4244
451.57104,888.93756,118.71067,-475.06198,712.43243,477.83878,790.95135,-1158.1844
735.4216,793.8264,55.51518,-323.33942,366.926,652.7533,950.89594,-817.35724
-485.19278,419.677,500.90375,328.30203,629.2004,621.4613,145.18024,-925.2899
-568.5793,450.01627,572.9376,249.98051,694.2499,562.01776,89.82027,-1049.8219
818.44934,765.4779,40.854053,-289.04327,265.32953,704.48926,995.89545,-727.94165
-384.87192,392.03177,476.33197,379.35025,505.94907,685.8077,205.93819,-800.12634
820.49725,771.7331,31.973675,-286.96606,269.62875,705.5418,999.2909,-722.5816
-522.1794,435.61908,509.35416,309.001,672.53076,597.59076,126.91219,-965.8361
-392.07315,392.60046,471.5851,374.8792,512.01434,689.57166,200.56157,-808.14594
-674.2174,483.94382,547.2286,231.5886,858.07666,497.1826,38.4076,-1151.2085
-316.9937,377.24197,485.63358,418.28665,439.90286,688.852,238.94875,-733.62494
800.9679,765.8817,44.07127,-273.36914,273.08948,700.1518,987.6804,-721.3281
530.3021,861.8248,108.27455,-425.00323,613.8907,519.59937,834.1145,-1057.8539
445.11923,891.55725,122.65432,-476.40082,721.3056,468.99454,785.0912,-1166.8173
633.52576,829.04926,81.38522,-378.31885,494.55017,583.9463,892.28015,-942.9922
-583.5978,464.1766,558.69507,283.59195,767.49133,506.00656,85.78848,-1056.5028
482.75262,878.25806,117.19167,-457.42673,678.91064,487.2346,805.99304,-1126.9307
-313.6375,376.9163,516.5025,404.44348,421.98944,679.56616,236.2093,-744.08026
-333.8416,375.4804,458.2008,405.2058,440.59164,728.54895,234.9897,-734.40985
-331.83893,374.31317,460.05255,406.14352,440.0842,724.765,236.04901,-735.3228
-566.4156,453.3606,535.68726,289.3724,735.2941,545.7439,98.55571,-1026.3594
490.48166,878.5276,115.78742,-455.2651,670.5229,491.67416,811.9192,-1116.9988
484.37946,872.5022,119.6644,-451.3316,674.45233,487.09418,803.79865,-1124.6763
-464.0989,414.28934,492.88602,331.69037,589.96576,651.19586,158.98428,-895.2494
703.16565,812.3028,108.0994,-365.1065,393.2299,611.6543,926.1892,-879.41815
-410.88184,397.3843,484.1923,358.72302,528.4789,676.74817,189.1126,-836.48706
-323.76324,375.00058,472.31503,412.17706,439.55634,706.6814,237.35565,-735.30566
-573.4574,450.5286,514.01605,281.86734,729.64575,577.7803,99.098335,-1021.6822
728.49493,767.231,68.624435,-296.05954,312.83826,688.2354,941.86084,-781.6811
718.59906,768.0183,92.15673,-311.73953,312.35388,677.3362,931.4455,-805.16254
-444.42838,405.16965,484.49606,339.11563,562.4959,669.362,170.07018,-873.36273
642.0092,825.7511,123.99383,-414.45993,447.82538,593.4271,886.75226,-962.96545
826.21265,772.4806,73.16383,-274.8656,265.671,666.22675,997.37036,-722.55286
-330.64075,373.32822,459.2189,406.11215,439.29294,724.53076,235.6207,-736.6886
-349.66916,380.4252,467.40128,397.13892,463.34183,708.38477,225.95023,-758.6144
573.90204,848.5626,88.83048,-409.421,561.4388,558.0396,860.6543,-1006.0303
478.3747,872.1768,118.04911,-467.73773,668.54517,502.04938,801.2707,-1133.149
-601.7738,466.0111,547.08203,271.79645,779.7966,518.9799,78.011444,-1069.5062
771.6991,786.8529,57.78044,-309.1643,336.4437,655.13696,969.3774,-787.6619
-331.69186,370.34207,489.9789,377.51193,409.3765,732.1675,227.06909,-757.2328
635.0125,826.5377,87.465385,-375.26807,496.09454,575.9547,890.1707,-947.33026
-722.2393,497.64328,550.46216,205.73718,910.8184,480.4473,12.696418,-1202.9792
652.25323,807.31366,78.97955,-343.78372,447.98874,608.586,900.08453,-897.0407
640.5293,830.045,76.111465,-378.76254,487.51358,590.87244,897.41266,-935.7206
516.9311,865.07605,114.924126,-443.67038,627.369,513.52295,823.2742,-1086.777
-719.8132,491.98492,585.33734,181.62022,883.7199,480.8348,5.316057,-1223.1725
-685.63007,488.72125,551.7825,225.96295,873.5629,487.05643,30.407923,-1166.2931
616.0606,836.2675,82.18409,-389.95895,515.85974,575.50885,883.2484,-964.5882
-446.0258,415.10425,503.619,349.95764,588.4511,626.4609,167.40419,-882.12366
-319.38376,384.4294,531.94434,393.86752,414.9033,685.17633,232.53307,-744.21466
-363.29922,387.65714,483.03372,392.4931,487.29132,680.60565,215.71025,-781.6104
510.15326,872.4715,128.24258,-436.57257,652.64716,479.85226,817.63525,-1098.5098
-458.4731,412.71362,493.32196,335.93982,586.9636,647.9416,162.30664,-891.1596
816.10956,770.8402,40.238686,-288.85632,280.551,692.1168,995.4523,-734.04004
-607.5456,465.97394,539.47107,267.09503,781.28845,529.4318,76.78169,-1071.5981
-468.59744,417.54425,493.86557,335.9439,607.70026,633.367,155.32611,-904.44006
570.4077,846.389,129.6886,-450.344,525.54834,567.86646,850.0883,-1036.2634
-331.10562,372.05563,455.64203,405.21524,438.5775,728.0328,234.8258,-738.2634
431.69278,897.6893,130.85754,-484.5974,742.0956,452.51074,777.826,-1186.9857
-313.16882,371.56454,494.5135,418.57156,436.91568,682.1818,238.06747,-738.29
679.2249,813.76855,73.763,-356.93842,445.11514,604.3346,916.2064,-897.0899
-331.55368,371.70013,453.9715,403.9977,438.07724,730.0931,235.26273,-739.0132
-498.36807,433.59015,522.80054,324.8306,654.6575,584.5555,137.51581,-945.24786
-324.58624,374.38403,470.07642,411.54675,439.37747,709.4029,236.70839,-735.9355
814.0773,768.9857,25.394365,-288.69937,269.83444,715.9538,996.24243,-724.11426
-319.1841,375.38412,493.73636,406.80365,429.73364,694.87054,237.02527,-740.7632
-412.51624,389.56744,499.80292,337.58328,507.32285,690.5896,181.06502,-853.22156
-710.8648,496.20615,555.8295,213.29018,902.59357,474.677,15.80188,-1195.0033
-321.3573,374.7056,475.22913,413.95798,439.14655,701.9377,237.40591,-735.9046
-325.9959,373.5839,477.26917,403.83987,432.35547,712.2209,235.43925,-740.3302
-683.2541,493.16577,571.26373,231.109,880.94275,460.60495,30.504063,-1169.0673
818.29224,771.02594,44.32083,-278.3663,270.9833,692.50684,995.9776,-721.3803
-518.2916,432.15454,502.48984,310.0992,665.003,607.7517,128.93031,-960.656
-331.83282,370.71906,497.84924,370.84076,403.13364,732.99445,226.38544,-760.89716
-412.16235,399.53943,480.56686,364.69122,539.74554,668.49274,187.60945,-837.4469
-583.37756,452.7935,518.469,276.75864,744.7376,565.04486,90.78587,-1039.9294
-488.4407,419.3822,492.5258,316.59186,615.5079,644.39923,145.4143,-925.2421
-594.6186,466.48853,555.1985,276.44775,778.5445,505.9472,78.45389,-1071.0922
-667.9938,482.27628,545.3876,234.7484,849.9172,502.70993,42.408436,-1142.242
813.78394,771.62134,51.529446,-295.05435,276.23972,688.80585,991.65216,-740.9917
-663.48,479.9136,537.0246,236.16583,840.0622,517.73846,46.121475,-1131.5557
579.2545,850.67114,95.97275,-406.94366,561.2334,547.6814,862.94464,-1004.9811
-558.8263,451.16415,530.23444,292.19778,724.1594,556.48315,103.87009,-1015.332
-579.8486,462.80975,564.6383,286.5381,767.20166,497.97025,86.03433,-1057.4657
-403.92252,401.1081,514.3816,372.5094,544.86774,628.9036,186.49922,-844.01483
679.80804,817.50995,66.467995,-358.6946,439.445,616.6003,920.5751,-887.7192
-443.07773,403.6929,487.62274,348.7324,577.49225,649.7923,168.69409,-878.7872
559.42914,851.56195,82.62727,-422.71533,578.3598,559.4283,852.5717,-1027.5027
632.9148,826.4453,115.31115,-354.26688,495.15,546.8202,885.62604,-938.96594
626.6828,838.37164,102.57985,-380.06595,516.1158,548.247,884.4993,-962.54266
-634.7704,470.18158,531.3887,250.22478,806.8425,532.2747,62.0545,-1100.9323
-708.24066,496.63434,560.59393,215.07875,902.38525,467.8694,17.229568,-1194.6554
-666.5479,480.19662,559.0309,237.64084,857.6789,482.24347,38.48305,-1152.864
-491.95767,422.101,488.36115,322.28714,628.49475,636.6537,145.10759,-924.5664
800.89905,773.72736,29.277416,-298.43954,289.59964,703.9352,988.02124,-744.99304
-602.2896,462.18707,535.7548,269.86237,773.9648,535.98206,78.48265,-1066.3748
-348.44064,375.6265,472.5608,398.0003,468.30948,697.5995,220.48126,-771.3543
-583.9051,441.77948,546.9151,237.71269,698.7297,594.0457,81.77021,-1062.3666
-329.95972,374.4205,462.62912,407.76694,439.74918,720.911,235.81325,-735.705
502.19055,874.7533,128.73062,-438.95737,658.56494,479.3872,814.0087,-1103.7291
-330.47183,371.5693,455.1756,405.55887,437.8058,727.80164,234.20775,-739.3668
