price,size,price/size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,bathrooms,state,building_type,built_year,elevator,furnished,kitchen_separate,kitchen_kitchenette,kitchen_window,separate_restroom,shower,bathtub,bidet,bathroom_window,offering,date_listed,street,subdivision,borough
6000,137,43.7956204379562,0,0,0,0,0,0,0,0,4,2,high standard,,,,,0,1,,0,,,0,0,agency,2020-11-07,Smardzowska,,Krzyki
6000,140,42.8571428571429,0,0,0,0,0,0,0,2,3,,very good,apartment building,1900,1,,0,1,,0,,,0,0,agency,2016-12-15,,Stare miasto,Stare miasto
6000,140,42.8571428571429,0,0,0,0,0,0,0,3,3,,very good,,,1,,0,1,,0,,,0,0,agency,2016-11-25,,Stare miasto,Stare miasto
6000,140,42.8571428571429,0,0,0,0,0,0,0,3,3,,,,1938,1,,0,0,,0,,,0,0,agency,2016-09-21,,Stare miasto,Stare miasto
6000,140,42.8571428571429,1,0,0,0,0,0,0,2,3,1,good,,2008,1,,0,0,,0,,,0,0,agency,2015-06-30,Wiwulskiego,Dąbie,Śródmieście
6000,141,42.5531914893617,0,0,0,0,0,0,0,3,3,3,,,2008,1,1,0,1,,0,,,0,0,agency,2020-03-15,,Stare miasto,Stare miasto
6000,141,42.5531914893617,0,0,0,0,0,0,0,4,3,3,,apartment building,2010,1,1,0,1,,0,,,0,0,agency,2020-03-02,,Stare miasto,Stare miasto
6000,141,42.5531914893617,0,0,0,0,0,0,0,3,3,3,,apartment building,2008,1,1,0,1,,0,,,0,0,agency,2018-12-19,,Stare miasto,Stare miasto
6000,141,42.5531914893617,0,0,0,0,0,0,0,4,3,,,,2001,1,,0,1,,0,,,0,0,agency,2017-04-12,,Stare miasto,Stare miasto
6000,145,41.3793103448276,0,0,0,1,0,0,0,4,4,,high standard,,,,,0,0,1,0,,,0,0,agency,2013-04-28,Piłsudskiego,,Stare miasto
6000,158,37.9746835443038,0,0,0,0,0,0,0,1,4,,,townhouse,1930,,,0,0,,0,,,0,0,agency,2021-01-26,Parkowa,Biskupin,Śródmieście
6000,162,37.037037037037,0,0,0,0,0,0,0,,5,,good,,,,1,0,0,,0,,,0,0,agency,2021-05-01,Osobowicka,Różanka,Psie pole
6000,167,35.9281437125749,1,0,0,0,0,0,0,1,5,,,,,,1,0,0,,0,,,0,0,agency,2018-11-05,,,Krzyki
5999,67.62,88.7163561076605,1,0,0,0,0,0,0,0,3,,very good,,2021,,,0,0,1,0,,,0,0,agency,2023-06-18,Racławicka,Oporów,Fabryczna
5999,75,79.9866666666667,0,0,0,0,0,0,0,1,3,,,,,,,0,0,,0,,,0,0,agency,2022-12-26,Zyndrama z maszkowic,,Śródmieście
5999,140,42.85,0,0,0,0,0,0,0,,4,,very good,,1930,,,0,1,,0,,,0,0,agency,2021-07-29,Jantarowa,,Krzyki
5999,150,39.9933333333333,0,0,0,1,0,0,0,3,6,,,block of flats,2000,,,0,0,,1,,,0,0,agency,2021-02-14,Klimasa,,Krzyki
5990,105,57.0476190476191,1,0,1,0,0,0,0,0,4,,very good,,2017,,,0,1,,0,,,0,0,agency,2021-07-26,Hallera,Grabiszyn-Grabiszynek,Fabryczna
5990,140,42.7857142857143,1,0,0,0,0,0,0,0,4,,,,1900,,1,0,1,1,0,,,0,0,agency,2020-10-13,Gajowa,,Krzyki
5950,80,74.375,1,0,0,0,0,0,0,2,4,1,high standard,,1980,,1,1,0,1,0,,,0,0,agency,2022-12-01,Rydygiera,,Śródmieście
5950,93,63.9784946236559,0,0,1,0,0,0,0,1,3,1,,,2022,,1,0,1,,0,,,0,0,agency,2023-03-06,,,Psie pole
5950,110,54.0909090909091,1,0,0,0,0,0,0,1,3,,high standard,,,,,0,0,,0,,,0,0,agency,2021-06-24,Zyndrama z maszkowic,,Stare miasto
5950,110,54.0909090909091,1,0,0,0,0,0,0,1,3,,high standard,,2005,1,1,0,1,,0,,,0,0,agency,2021-03-08,Zyndrama z maszkowic,,Śródmieście
5900,45,131.111111111111,0,0,0,0,0,0,0,1,,,,apartment building,2009,,,0,0,,0,,,0,0,agency,2023-03-06,,Powstańców śląskich,Krzyki
5900,65,90.7692307692308,0,0,0,1,0,0,0,8,3,,high standard,,2015,1,1,0,1,,0,,,0,0,agency,2022-10-12,Kurkowa,,Śródmieście
5900,66,89.3939393939394,1,0,0,0,0,0,0,6,3,1,very good,,2023,,1,0,1,,0,,,0,0,agency,2023-05-05,Haukego-bosaka,,Krzyki
5900,80,73.75,0,0,0,0,0,0,0,7,4,,,,,,,0,0,,0,,,0,0,agency,2022-11-12,Kleczkowska,Nadodrze,Śródmieście
5900,80,73.75,0,0,0,1,0,0,0,2,3,,high standard,,,,1,0,1,,0,,,0,0,agency,2023-05-15,Wittiga,Biskupin,Śródmieście
5900,90,65.5555555555556,0,0,0,0,0,0,0,2,2,1,very good,townhouse,1952,,1,1,0,,0,,,0,0,agency,2023-06-17,,Stare miasto,Stare miasto
5900,90,65.5555555555556,0,0,0,0,0,0,0,2,3,1,,,1952,,1,0,1,,0,,,0,0,agency,2023-01-03,,Stare miasto,Stare miasto
5900,90,65.5555555555556,1,0,0,0,0,1,0,0,4,,very good,,,1,1,0,0,,0,,,0,0,agency,2018-10-11,Hallera,Borek,Krzyki
5900,90,65.5555555555556,0,0,0,0,0,0,0,1,4,2,,,2007,,,0,0,,0,,,0,0,private,2008-11-24,Wiwulskiego,Biskupin,Śródmieście
5900,92,64.1304347826087,0,0,0,1,0,0,0,6,4,2,very good,apartment building,2019,1,0,0,1,,0,,,0,0,agency,2021-10-12,Kościuszki,,Krzyki
5900,96,61.4583333333333,0,0,0,0,0,0,0,1,2,1,,,,,1,0,1,,0,,,0,0,agency,2023-05-16,,,Psie pole
5900,96,61.4583333333333,0,0,0,1,0,0,0,1,2,1,,,1929,,1,0,1,,0,,,0,0,agency,2022-11-08,,,Psie pole
5900,100,59,0,0,0,0,0,0,0,2,5,2,very good,,,,1,1,0,,0,,,0,0,agency,2020-10-28,Komandorska,,Stare miasto
5900,101,58.4158415841584,0,0,0,0,0,0,0,4,3,2,high standard,townhouse,2010,,,0,1,,0,,,0,0,agency,2020-12-07,Kościuszki,,Stare miasto
5900,102,57.843137254902,0,0,1,0,0,0,0,0,3,,very good,apartment building,2008,1,,0,1,,0,,,0,0,agency,2017-03-23,Chopina,,Śródmieście
5900,102,57.843137254902,0,0,1,0,0,0,0,0,3,,very good,,2009,1,,0,1,,0,,,0,0,agency,2016-12-15,Chopina,,Śródmieście
5900,102,57.843137254902,1,0,0,0,0,0,0,6,4,,high standard,apartment building,2008,1,1,0,1,,0,,,0,0,agency,2018-01-07,Reja,,Śródmieście
5900,102,57.843137254902,0,0,0,0,0,0,0,0,3,2,high standard,,,1,1,1,0,,0,,,0,0,agency,2016-03-16,,,Śródmieście
5900,103,57.2815533980583,0,0,1,0,0,0,0,0,4,2,high standard,townhouse,1910,,0,1,0,,0,,,0,0,agency,2023-06-14,Barlickiego,,Śródmieście
5900,103,57.2815533980583,0,0,0,0,0,0,0,4,3,2,,,,1,1,0,1,,0,,,0,0,agency,2021-02-17,Kościuszki,,Stare miasto
5900,105,56.1904761904762,0,0,0,0,0,0,0,0,3,,very good,apartment building,2008,,1,0,0,,0,,,0,0,agency,2013-04-12,Chopina,Zacisze,Śródmieście
5900,105,56.1904761904762,0,0,1,0,0,0,0,0,3,,,apartment building,2009,1,,0,1,,0,,,0,0,agency,2016-11-25,Chopina,,Śródmieście
5900,105,56.1904761904762,1,0,0,0,0,0,0,3,4,,,,,,1,0,0,,0,,,0,0,agency,2022-07-12,Krakowska,,Krzyki
5900,105,56.1904761904762,1,0,0,0,0,0,0,2,5,2,high standard,,2009,,1,1,0,,0,,,0,0,agency,2023-03-21,Maczka,,Krzyki
5900,105,56.1904761904762,1,0,0,0,0,0,0,3,4,1,,,2010,,1,0,1,,0,,,0,0,agency,2023-04-14,,,Krzyki
5900,105,56.1904761904762,0,0,0,1,0,0,0,1,4,1,,,,1,1,0,1,,0,,,0,0,agency,2022-12-30,,,Fabryczna
5900,107,55.1401869158879,0,0,0,1,0,0,0,14,4,,very good,apartment building,2019,,,0,1,,0,,,0,0,agency,2022-02-10,Jesionowa,Tarnogaj,Krzyki
5900,112,52.6785714285714,1,0,0,0,0,0,0,2,4,2,high standard,,,,1,0,1,,0,,,0,0,agency,2020-04-29,Rzeźbiarska,Biskupin,Śródmieście
5900,112,52.6785714285714,0,0,0,0,0,0,0,2,4,,very good,,,,,0,0,,0,,,0,0,agency,2021-02-14,Komandorska,,Stare miasto
5900,112,52.6785714285714,0,0,0,0,0,0,0,2,4,2,very good,townhouse,1920,,1,0,1,1,0,,,0,0,agency,2020-07-08,Komandorska,,Stare miasto
5900,112,52.6785714285714,0,0,0,0,0,0,0,2,4,,very good,,,,,0,0,,0,,,0,0,agency,2020-06-23,Komandorska,,Stare miasto
5900,115,51.304347826087,0,0,0,1,0,0,0,2,4,,,apartment building,2008,1,,0,1,,0,,,0,0,agency,2020-03-19,Wiwulskiego,Dąbie,Śródmieście
5900,116,50.8620689655172,0,0,0,0,0,1,0,2,4,2,high standard,,2008,,1,0,1,,0,,,0,0,agency,2020-03-18,Rzeźbiarska,Plac grunwaldzki,Śródmieście
5900,116,50.8620689655172,0,0,0,1,0,0,0,2,4,,,apartment building,2008,1,,0,1,,0,,,0,0,agency,2021-04-21,Wiwulskiego,Dąbie,Śródmieście
5900,116,50.8620689655172,1,0,0,0,0,0,0,2,4,2,very good,,2008,,1,0,0,0,0,,,0,0,agency,2021-05-05,Rzeźbiarska,Biskupin,Śródmieście
5900,117,50.4273504273504,1,0,0,0,0,0,0,1,3,1,high standard,apartment building,2011,1,1,0,0,1,0,,,0,0,agency,2022-07-21,Chopina,,Śródmieście
5900,117,50.4273504273504,0,0,0,1,0,0,0,13,4,1,,,,1,1,0,1,,0,,,0,0,agency,2021-10-06,Jesionowa,,Krzyki
5900,118,50,0,0,0,1,0,0,0,2,4,,high standard,,2015,,,0,0,,0,,,0,0,agency,2021-04-26,Rzeźbiarska,Dąbie,Śródmieście
5900,120,49.1666666666667,1,0,0,0,0,0,0,1,5,,,,2020,,,0,0,1,0,,,0,0,agency,2021-09-15,,Kowale,Psie pole
5900,120,49.1666666666667,1,0,0,0,0,0,0,1,5,,,,2020,,,0,0,1,0,,,0,0,agency,2021-09-08,,Kowale,Psie pole
5900,130,45.3846153846154,0,0,0,1,0,0,0,1,4,,very good,,1909,,1,1,0,,0,,,0,0,agency,2022-03-09,Krzycka,Borek,Krzyki
5900,140,42.1428571428571,0,0,0,0,0,0,0,3,3,3,,,2008,1,1,0,1,,0,,,0,0,agency,2018-04-25,,Stare miasto,Stare miasto
5900,140,42.1428571428571,0,0,0,1,0,0,0,1,5,3,,,2010,,1,0,1,,0,,,0,0,agency,2020-08-08,,,Fabryczna
5900,149,39.5973154362416,1,0,1,0,0,0,0,1,5,2,high standard,apartment building,2002,,1,1,0,,0,,,0,0,agency,2023-01-30,Sezamkowa,Klecina,Krzyki
5900,160,36.875,0,0,0,1,0,1,0,0,5,2,very good,,2010,,0,0,1,1,1,,,0,0,agency,2020-01-11,,Karłowice,Psie pole
5900,180,32.7777777777778,0,0,0,0,0,0,0,0,5,2,,,,,,0,0,,0,,,0,0,agency,2020-02-24,,Karłowice,Psie pole
5900,180,32.7777777777778,0,0,0,0,0,0,0,0,5,2,,,,,,0,0,,0,,,0,0,agency,2020-02-05,,Karłowice,Psie pole
5900,185,31.8918918918919,0,0,0,0,0,0,0,0,5,,good,,,,,0,0,,0,,,0,0,agency,2020-01-22,,,
5855,40,146.375,0,0,0,0,0,0,0,2,2,,,,,1,1,0,0,,0,,,0,0,agency,2019-03-19,,,Fabryczna
5850,117,50,0,0,0,1,0,0,0,13,4,1,,,,1,1,0,0,,0,,,0,0,agency,2021-12-01,Jesionowa,,Krzyki
5850,120,48.75,1,0,1,0,0,0,0,0,3,,high standard,,1935,,1,1,0,,0,,,0,0,agency,2021-01-04,Januszowicka,,Krzyki
5800,53,109.433962264151,1,0,0,0,0,1,0,0,2,,very good,,,,,0,1,,0,,,0,0,agency,2022-02-10,Worcella,,Stare miasto
5800,58,100,1,0,0,0,0,0,0,5,3,,very good,,,1,1,0,0,,0,,,0,0,agency,2023-03-24,Długa,Szczepin,Stare miasto
5800,60,96.6666666666667,1,0,0,0,0,0,0,2,3,,high standard,apartment building,2019,1,,0,1,,0,,,0,0,agency,2022-06-01,Witolda,,Stare miasto
5800,69.7,83.2137733142037,1,0,0,0,0,0,0,3,3,1,high standard,,2018,1,1,0,1,,0,,,0,0,agency,2022-11-25,Grabiszyńska,,Stare miasto
5800,70,82.8571428571429,1,0,0,0,0,0,0,3,3,,,,,,,0,1,,0,,,0,0,agency,2023-05-15,Grabiszyńska,,Stare miasto
5800,70,82.8571428571429,1,0,0,0,0,0,0,3,3,1,high standard,apartment building,2017,1,1,0,1,,0,,,0,0,private,2022-10-04,Grabiszyńska,,Stare miasto
5800,72,80.5555555555556,0,0,1,0,0,0,0,1,4,1,,,,1,1,0,1,,0,,,0,0,agency,2022-07-28,,,Krzyki
5800,73,79.4520547945206,1,0,0,0,0,0,0,1,3,,,,,1,,0,1,,0,,,0,0,agency,2022-06-17,Hallera,Borek,Krzyki
5800,75,77.3333333333333,0,0,0,0,0,0,0,2,3,,,,2013,1,,0,1,,0,,,0,0,agency,2019-07-03,Witolda,,Śródmieście
5800,75,77.3333333333333,1,0,0,0,0,0,0,2,3,1,high standard,apartment building,2013,1,,0,1,,0,,,0,0,agency,2019-07-03,Witolda,,Śródmieście
5800,75,77.3333333333333,0,0,0,0,0,0,0,2,3,,,,2013,1,,0,1,,0,,,0,0,agency,2019-04-16,Witolda,,Śródmieście
5800,75.15,77.1789753825682,1,0,0,0,0,1,0,0,4,,very good,block of flats,2020,,,0,1,,0,,,0,0,agency,2022-10-26,Jodłowicka,Stabłowice,Fabryczna
5800,77.9,74.4544287548139,0,0,1,0,0,0,0,2,3,,high standard,apartment building,2014,1,,0,1,,0,,,0,0,agency,2015-12-09,Kanonia,,Stare miasto
5800,77.9,74.4544287548139,0,0,0,0,0,0,0,1,3,,high standard,apartment building,2014,1,1,0,1,,0,,,0,0,agency,2022-02-04,Sienkiewicza,,Stare miasto
5800,78,74.3589743589744,1,0,1,0,0,0,0,4,4,2,high standard,,2021,1,1,0,1,,0,,,0,0,agency,2022-11-10,Mieszczańska,Kępa mieszczańska,Śródmieście
5800,78,74.3589743589744,0,0,0,0,0,0,0,2,3,,,,2014,1,,0,0,,0,,,0,0,agency,2016-09-21,,,Stare miasto
5800,79,73.4177215189873,1,0,1,0,0,0,0,1,3,,high standard,,2020,1,,0,0,,1,,,0,0,agency,2023-03-16,Januszowicka,,Krzyki
5800,80.6,71.9602977667494,1,0,0,0,0,0,0,3,3,,high standard,,2012,1,,0,1,,1,,,0,0,agency,2023-06-03,Hallera,Borek,Krzyki
5800,81,71.6049382716049,1,0,0,0,0,0,0,3,3,,,apartment building,2022,1,1,0,1,,0,,,0,0,agency,2023-03-24,Dmowskiego,,Stare miasto
5800,87,66.6666666666667,0,0,0,0,0,0,0,0,4,1,,block of flats,2018,1,1,0,1,,0,,,0,0,agency,2022-06-16,Grabiszyńska,,Stare miasto
5800,90,64.4444444444444,0,0,1,1,0,0,0,2,3,1,,,2021,,1,0,1,,0,,,0,0,agency,2022-08-24,,Swojczyce,Psie pole
5800,105,55.2380952380952,1,0,0,0,0,0,0,3,4,1,,,,,1,0,1,,0,,,0,0,agency,2022-07-29,Krakowska,,Krzyki
5800,115,50.4347826086957,1,0,0,0,0,0,0,4,4,2,very good,apartment building,2000,1,,1,0,,0,,,0,0,agency,2015-09-28,Więzienna,,Stare miasto
5800,115,50.4347826086957,1,0,0,0,0,0,0,1,6,2,,,2018,,1,0,1,,0,,,0,0,agency,2023-06-01,,,Krzyki
5800,120,48.3333333333333,1,0,0,0,0,0,0,4,4,,high standard,apartment building,2001,1,1,1,0,,0,,,0,0,agency,2013-04-09,Więzienna,,Stare miasto
5800,125,46.4,0,0,0,0,0,0,0,0,4,1,high standard,,,,0,0,1,,0,,,0,0,agency,2023-01-02,Czeremchowa,,Krzyki
5799,56,103.553571428571,0,0,0,0,0,0,0,33,2,,high standard,apartment building,2007,,,0,1,,0,,,0,0,agency,2021-07-31,Gwiaździsta,,Stare miasto
5775,82.5,70,1,0,1,0,0,0,0,4,4,1,high standard,,2021,1,1,0,1,1,0,,,0,0,agency,2023-01-23,Vespucciego,Swojczyce,Psie pole
5750,70,82.1428571428571,0,0,1,1,0,0,0,8,4,1,high standard,apartment building,2018,1,1,0,1,,0,,,0,0,agency,2023-03-04,Sikorskiego,,Stare miasto
5750,86,66.8604651162791,0,0,0,0,0,0,0,1,3,,,apartment building,2012,1,,0,0,,0,,,0,0,agency,2019-05-17,Witolda,,Śródmieście
5749,70,82.1285714285714,0,0,1,1,0,0,0,8,4,1,high standard,,2018,1,1,0,1,,0,,,0,0,agency,2023-03-20,Sikorskiego,,Stare miasto
5700,60,95,1,0,0,0,0,0,0,4,3,,very good,,,1,,0,0,,0,,,0,0,agency,2023-05-11,Długa,Szczepin,Stare miasto
5700,60,95,0,0,0,0,0,0,0,4,3,1,,block of flats,2022,1,1,0,1,,0,,,0,0,agency,2023-04-28,Długa,Szczepin,Stare miasto
5700,70,81.4285714285714,0,0,0,1,0,0,0,1,3,2,,,,1,1,0,1,,0,,,0,0,agency,2023-05-16,Księcia wiolda,,Stare miasto
5700,70,81.4285714285714,0,0,0,0,0,0,0,1,3,1,,apartment building,2019,1,1,0,1,,0,,,0,0,agency,2022-11-03,Witolda,,Stare miasto
5700,70,81.4285714285714,0,0,0,0,0,0,0,1,3,1,,,,1,1,0,1,,0,,,0,0,agency,2022-11-23,,,Stare miasto
5700,72,79.1666666666667,0,0,0,0,0,0,0,1,3,2,,,,1,1,0,1,,0,,,0,0,agency,2023-06-06,Witolda,,Stare miasto
5700,75,76,0,0,0,1,0,0,0,2,3,,very good,,2016,1,1,0,0,,0,,,0,0,agency,2022-06-14,Dzierżonia,Oporów,Fabryczna
5700,81,70.3703703703704,1,0,0,0,0,0,0,7,3,2,high standard,block of flats,2015,1,1,0,1,,0,,,0,0,agency,2023-01-31,,,
5700,91,62.6373626373626,1,0,0,0,0,0,0,1,3,,,,,,1,0,1,,0,,,0,0,agency,2019-09-21,,,
5700,94.4,60.3813559322034,1,0,0,0,0,0,0,2,3,2,very good,apartment building,2012,1,1,0,1,,0,,,0,0,agency,2023-06-08,Lipowa,,Krzyki
5700,105,54.2857142857143,0,0,0,0,0,1,0,1,4,1,,,2022,,1,0,0,1,0,,,0,0,agency,2023-05-23,Kominiarska,Karłowice,Psie pole
5700,112,50.8928571428571,1,0,0,0,0,0,0,5,4,,very good,,2009,,,0,0,,0,,,0,0,agency,2018-10-17,Przyjaźni,,Krzyki
5700,115,49.5652173913044,0,0,1,1,0,0,0,1,,,high standard,,1920,,1,0,0,,0,,,0,0,agency,2013-03-05,Dębowa,,Krzyki
5650,78,72.4358974358974,1,0,1,0,0,0,0,1,4,2,high standard,apartment building,2021,1,1,0,1,,0,,,0,0,agency,2023-04-06,Mieszczańska,Kępa mieszczańska,Śródmieście
5650,90,62.7777777777778,0,0,0,0,0,0,0,1,3,,,,,,,0,0,,0,,,0,0,agency,2019-09-21,,,
5650,92,61.4130434782609,0,0,0,0,0,0,0,1,3,,,,,1,1,0,0,,0,,,0,0,agency,2019-12-15,,,
5600,54,103.703703703704,0,0,0,0,0,0,0,14,2,1,high standard,,2013,1,,0,1,,0,,,0,0,agency,2015-04-21,Gwiaździsta,,Krzyki
5600,55,101.818181818182,0,0,0,0,0,0,0,14,2,,high standard,,2012,,,0,1,,0,,,0,0,agency,2015-06-12,,Powstańców śląskich,Krzyki
5600,67.7,82.7178729689808,1,0,0,0,0,0,0,1,3,,high standard,,2017,1,1,0,1,,0,,,0,0,agency,2022-08-04,Wyspiańskiego,,Śródmieście
5600,73,76.7123287671233,0,0,0,0,0,0,0,1,3,,,,,,,0,0,,0,,,0,0,agency,2022-08-12,,Sępolno,Śródmieście
5600,82.5,67.8787878787879,1,0,1,0,0,0,0,4,4,1,high standard,block of flats,2021,1,1,0,1,1,0,,,0,0,agency,2023-05-12,Vespucciego,Swojczyce,Psie pole
5600,92,60.8695652173913,0,0,1,0,1,1,0,1,2,,very good,,1929,,1,0,0,,0,,,0,0,agency,2022-12-05,Konopnicka,Karłowice,Psie pole
5600,95,58.9473684210526,0,0,0,0,0,0,0,2,,,,,,,,0,0,,0,,,0,0,agency,2011-03-16,Bukowskiego,,Krzyki
5600,95,58.9473684210526,0,0,0,0,0,0,0,,4,,,,,,,0,0,,0,,,0,0,agency,2011-06-09,,,Krzyki
5600,96,58.3333333333333,1,0,0,0,0,0,0,1,2,1,,,,,1,0,1,,0,,,0,0,agency,2022-11-28,,Karłowice,Psie pole
5600,103,54.368932038835,0,0,0,0,0,0,0,4,3,2,,,,1,1,0,1,,0,,,0,0,agency,2021-12-01,Kościuszki,,Stare miasto
5600,119,47.0588235294118,0,0,0,0,0,0,0,1,4,,good,,2004,,1,0,0,,0,,,0,0,agency,2023-03-09,,,Fabryczna
5550,85,65.2941176470588,1,0,0,0,0,0,0,16,3,,very good,,2015,,,0,1,,0,,,0,0,agency,2021-08-14,Sikorskiego,,Stare miasto
5540,134,41.3432835820896,1,0,0,0,0,0,0,,3,1,,,1920,,,1,0,,0,,,0,0,agency,2014-12-05,Wyspiańskiego,,Śródmieście
5501,79.71,69.012670932129,1,0,1,0,0,0,0,1,3,1,good,townhouse,1940,,0,1,0,1,0,,,0,0,agency,2020-07-21,,,Stare miasto
5500,51,107.843137254902,0,0,0,1,0,0,0,5,2,1,high standard,apartment building,2018,,1,0,1,,0,1,1,0,0,agency,2023-06-09,Podwale,,Stare miasto
5500,52,105.769230769231,0,0,0,0,0,0,0,3,2,,,,2014,1,,0,0,,0,,,0,0,agency,2020-01-16,,Stare miasto,Stare miasto
5500,52.79,104.186398939193,0,0,0,0,0,0,0,9,3,,,,2018,1,0,0,1,,0,,,0,0,agency,2022-04-28,Walońska,,Stare miasto
5500,53,103.77358490566,0,0,0,0,0,0,0,14,2,,,apartment building,2013,1,,0,1,,0,,,0,0,agency,2016-11-25,Sky tower,,Krzyki
5500,53.8,102.230483271375,1,0,0,0,0,0,0,2,2,,very good,,2010,,,0,0,,0,,,0,0,agency,2023-05-04,Oficerska,Borek,Krzyki
5500,55.83,98.5133440802436,1,0,0,0,0,0,0,1,3,1,very good,,2023,,1,0,1,,0,,,0,0,agency,2023-05-04,Jana pawła ii,,Stare miasto
5500,58,94.8275862068966,0,0,0,1,0,0,0,4,2,,high standard,apartment building,2017,1,,0,1,,0,,,0,0,agency,2020-07-14,Podwale,,Stare miasto
5500,58,94.8275862068966,0,0,0,0,0,0,0,4,2,,high standard,apartment building,2016,1,,0,0,,0,,,0,0,agency,2017-09-04,Podwale,,Stare miasto
5500,58,94.8275862068966,1,0,0,0,0,0,0,11,3,1,very good,,2021,,1,0,1,,0,,,0,0,agency,2023-05-25,Słonimskiego,,Psie pole
5500,60,91.6666666666667,1,0,0,0,0,0,0,6,2,,high standard,,2016,1,1,0,1,,0,,,0,0,private,2017-07-31,Podwale,,Stare miasto
5500,60,91.6666666666667,1,0,0,0,0,0,0,1,3,,,apartment building,2018,1,,0,0,,0,,,0,0,agency,2023-01-30,Sikorskiego,,Stare miasto
5500,60,91.6666666666667,0,0,0,0,0,0,0,4,2,1,high standard,,,1,1,0,1,,0,,,0,0,agency,2022-08-02,Wyspiańskiego,,Śródmieście
5500,60,91.6666666666667,0,0,0,0,0,0,0,4,2,1,high standard,,,1,1,0,1,,0,,,0,0,agency,2022-08-02,Wyspiańskiego,,Stare miasto
5500,61,90.1639344262295,0,0,0,0,0,0,0,2,2,1,high standard,,2017,1,1,0,1,,0,,,0,0,agency,2022-09-08,Legnicka,,Fabryczna
5500,64,85.9375,0,0,1,0,0,0,0,0,2,,high standard,,2013,1,,0,0,,0,,,0,0,agency,2020-04-16,Krzycka,,Krzyki
5500,65,84.6153846153846,1,0,0,0,0,0,0,3,3,,,,2020,1,,0,1,,0,,,0,0,agency,2023-06-03,Hallera,Borek,Krzyki
5500,65,84.6153846153846,1,0,0,0,0,0,0,3,3,,,,2020,,,0,0,,0,,,0,0,agency,2022-05-06,Hallera,Borek,Krzyki
5500,65,84.6153846153846,0,0,0,1,0,0,0,8,2,,high standard,,,1,,0,1,,0,,,0,0,agency,2022-03-11,Podwale,,Stare miasto
5500,65,84.6153846153846,0,0,0,1,0,0,0,2,3,,very good,,2022,1,1,0,1,,0,,,0,0,agency,2023-03-06,Witolda,,Stare miasto
5500,66,83.3333333333333,0,0,0,0,0,0,0,12,3,1,very good,apartment building,2019,1,1,0,0,0,0,,,0,0,agency,2023-02-01,Sikorskiego,Szczepin,Stare miasto
5500,67.47,81.5177115755151,1,0,0,0,0,0,0,1,3,1,,,2016,1,1,0,1,,0,,,0,0,agency,2022-08-05,Wyspiańskiego,,Śródmieście
5500,67.62,81.3368825791186,1,0,0,0,0,0,0,0,3,,,,2021,,1,0,1,,0,,,0,0,agency,2022-06-08,Wichrowa,,Krzyki
5500,68,80.8823529411765,1,0,0,0,0,0,0,3,3,1,high standard,,2012,1,1,0,1,,0,,,0,0,agency,2023-06-11,Podwale,,Stare miasto
5500,68,80.8823529411765,1,0,0,0,0,0,0,1,3,1,,,2016,1,1,0,1,,0,,,0,0,agency,2021-07-02,Wyspiańskiego,,Śródmieście
5500,68.9,79.8258345428157,1,0,0,0,0,0,0,2,2,,,,,,1,0,0,,0,,,0,0,agency,2022-05-10,,,Krzyki
5500,69,79.7101449275362,1,0,1,0,0,0,0,1,4,1,,apartment building,2019,1,1,0,1,,0,,,0,0,agency,2022-05-31,Czartoryskiego,,Psie pole
5500,70,78.5714285714286,0,0,0,0,0,0,0,6,3,,,,,1,1,0,1,,0,,,0,0,agency,2020-12-10,Czysta,,Stare miasto
5500,70,78.5714285714286,1,0,1,0,0,0,0,1,3,,high standard,,,1,,0,1,,0,,,0,0,agency,2022-07-05,Turniejowa,,Krzyki
5500,71,77.4647887323944,0,0,0,1,0,0,0,5,3,,,,,1,1,0,1,,0,,,0,0,agency,2021-02-22,Czysta,,Stare miasto
5500,71,77.4647887323944,0,0,0,1,0,0,0,6,3,,,,,1,1,0,1,,0,,,0,0,agency,2021-02-08,Czysta,,Stare miasto
5500,71.1,77.3558368495077,0,0,1,0,0,0,0,,2,,very good,,,1,,0,1,,0,,,0,0,agency,2016-11-25,Sky tower,,Krzyki
5500,71.6,76.8156424581006,0,0,1,0,0,0,0,,2,,very good,,,1,,0,0,,0,,,0,0,agency,2016-11-25,Sky tower,,Krzyki
5500,73,75.3424657534247,1,0,0,0,0,0,0,7,3,,very good,,2020,1,1,0,1,,0,,,0,0,agency,2022-07-10,Legnicka,,Stare miasto
5500,75,73.3333333333333,1,0,0,0,0,0,0,3,4,,very good,,,1,,0,1,,0,,,0,0,agency,2022-06-05,Sienkiewicza,Plac grunwaldzki,Śródmieście
5500,75,73.3333333333333,0,0,0,0,0,0,0,6,3,2,,,2017,1,1,0,1,,0,,,0,0,agency,2022-11-26,Drobnera,,Stare miasto
5500,75,73.3333333333333,0,0,0,0,0,0,0,6,3,2,very good,apartment building,2018,1,1,0,0,0,0,,,0,0,agency,2022-02-04,Podwale,,Stare miasto
5500,75,73.3333333333333,1,0,0,0,0,0,0,1,3,,high standard,,2017,,,0,1,,0,,,0,0,agency,2022-01-11,Witolda,,Śródmieście
5500,76,72.3684210526316,1,0,0,0,0,0,0,6,3,,high standard,,2010,1,1,0,0,1,0,,,0,0,agency,2022-01-18,Przyjaźni,,Krzyki
